0,/v1/api/system/firmware/fpga-version:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,1,SYSTEM_FIRMWARE,fpga-version,0,,0,
1,/v1/api/system/firmware/processor-version:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,2,SYSTEM_FIRMWARE,processor-version,0,,0,
2,/v1/api/system/firmware/system-firmware:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,63,SYSTEM_FIRMWARE,system-firmware,0,,0,
3,/v1/api/system/firmware/hw-version:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,64,SYSTEM_FIRMWARE,hw-version,1,"file-name,location",0,
4,"/v1/api/system/firmware/processor-field-upgrade:POST:1:file-name,location","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,3,SYSTEM_FIRMWARE,processor-field-upgrade,1,"file-name,location",0,"file-name,location"
5,/v1/api/system/firmware/processor-field-upgrade:POST:1:file-name,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,3,SYSTEM_FIRMWARE,processor-field-upgrade,1,file-name,0,"file-name,location"
6,/v1/api/system/firmware/processor-field-upgrade:POST:1:location,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,3,SYSTEM_FIRMWARE,processor-field-upgrade,1,location,0,"file-name,location"
7,/v1/api/system/firmware/processor-field-upgrade/file-name:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,3,SYSTEM_FIRMWARE_PROCESSOR-FIELD-UPGRADE,file-name,0,,0,
8,/v1/api/system/firmware/processor-field-upgrade/location:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,3,SYSTEM_FIRMWARE_PROCESSOR-FIELD-UPGRADE,location,1,"file-name,location",0,
9,"/v1/api/system/firmware/fpga-field-upgrade:POST:1:file-name,location","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,4,SYSTEM_FIRMWARE,fpga-field-upgrade,1,"file-name,location",0,"file-name,location"
10,/v1/api/system/firmware/fpga-field-upgrade:POST:1:file-name,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,4,SYSTEM_FIRMWARE,fpga-field-upgrade,1,file-name,0,"file-name,location"
11,/v1/api/system/firmware/fpga-field-upgrade:POST:1:location,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,4,SYSTEM_FIRMWARE,fpga-field-upgrade,1,location,0,"file-name,location"
12,/v1/api/system/firmware/fpga-field-upgrade/file-name:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,4,SYSTEM_FIRMWARE_FPGA-FIELD-UPGRADE,file-name,0,,0,
13,/v1/api/system/firmware/fpga-field-upgrade/location:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,4,SYSTEM_FIRMWARE_FPGA-FIELD-UPGRADE,location,0,,0,
14,/v1/api/system/firmware/fpga-upgrade-status:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,5,SYSTEM_FIRMWARE,fpga-upgrade-status,0,,0,
15,/v1/api/system/firmware/processor-upgrade-status:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,6,SYSTEM_FIRMWARE,processor-upgrade-status,0,,0,
16,/v1/api/system/firmware/switch:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,7,SYSTEM_FIRMWARE,switch,0,,0,
17,/v1/api/system/firmware/serial-no:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,8,SYSTEM_FIRMWARE,serial-no,0,,0
18,/v1/api/system/firmware/serial-no:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,9,SYSTEM_FIRMWARE,serial-no,0,,0,
19,/v1/api/system/network/ip-settings:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,10,SYSTEM_NETWORK,ip-settings,1,"ip-addr,subnet-mask,gateway",0
20,"/v1/api/system/network/ip-settings:POST:1:ip-addr,subnet-mask,gateway","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,"ip-addr,subnet-mask,gateway",0,"ip-addr,subnet-mask,gateway"
21,/v1/api/system/network/ip-settings:POST:1:ip-addr,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,ip-addr,0,"ip-addr,subnet-mask,gateway"
22,"/v1/api/system/network/ip-settings:POST:1:ip-addr,subnet-mask","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,"ip-addr,subnet-mask",0,"ip-addr,subnet-mask,gateway"
23,"/v1/api/system/network/ip-settings:POST:1:ip-addr,gateway","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,"ip-addr,gateway",0,"ip-addr,subnet-mask,gateway"
24,/v1/api/system/network/ip-settings:POST:1:subnet-mask,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,subnet-mask,0,"ip-addr,subnet-mask,gateway"
25,"/v1/api/system/network/ip-settings:POST:1:subnet-mask,gateway","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,"subnet-mask,gateway",0,"ip-addr,subnet-mask,gateway"
26,/v1/api/system/network/ip-settings:POST:1:gateway,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK,ip-settings,1,gateway,0,"ip-addr,subnet-mask,gateway"
27,/v1/api/system/network/ip-settings/ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,10,SYSTEM_NETWORK_IP-SETTINGS,ip-addr,0,,0
28,/v1/api/system/network/ip-settings/ip-addr:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK_IP-SETTINGS,ip-addr,0,,0,
29,/v1/api/system/network/ip-settings/subnet-mask:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,10,SYSTEM_NETWORK_IP-SETTINGS,subnet-mask,0,,0
30,/v1/api/system/network/ip-settings/subnet-mask:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK_IP-SETTINGS,subnet-mask,0,,0,
31,/v1/api/system/network/ip-settings/gateway:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,10,SYSTEM_NETWORK_IP-SETTINGS,gateway,0,,0
32,/v1/api/system/network/ip-settings/gateway:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,11,SYSTEM_NETWORK_IP-SETTINGS,gateway,0,,0,
33,/v1/api/system/network/tos:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,18,SYSTEM_NETWORK,tos,0,,0
34,/v1/api/system/network/tos:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,19,SYSTEM_NETWORK,tos,0,,0,
35,/v1/api/system/network/mtu-size:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,20,SYSTEM_NETWORK,mtu-size,0,,0
36,/v1/api/system/network/mtu-size:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,21,SYSTEM_NETWORK,mtu-size,0,,0,
37,/v1/api/system/network/mode:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,22,SYSTEM_NETWORK,mode,0,,0
38,/v1/api/system/network/mode:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,23,SYSTEM_NETWORK,mode,0,,0,
39,/v1/api/system/network/notify-ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,22,SYSTEM_NETWORK,notify-ip-addr,0,,0
40,/v1/api/system/network/notify-ip-addr:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_NETWORK,notify-ip-addr,0,,0,
41,/v1/api/system/network/notify-port:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,22,SYSTEM_NETWORK,notify-port,0,,0
42,/v1/api/system/network/notify-port:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_NETWORK,notify-port,0,,0,
43,/v1/api/system/network/image-server-ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,24,SYSTEM_NETWORK,image-server-ip-addr,0,,0
44,/v1/api/system/network/image-server-ip-addr:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,25,SYSTEM_NETWORK,image-server-ip-addr,0,,0,
45,/v1/api/system/network/eth-interfaces:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,26,SYSTEM_NETWORK,eth-interfaces,0,,0,
46,/v1/api/system/diagnostics/hw-status:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,28,SYSTEM_DIAGNOSTICS,hw-status,0,,0,
47,/v1/api/system/diagnostics/temperature:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,29,SYSTEM_DIAGNOSTICS,temperature,0,,0,
48,/v1/api/system/diagnostics/device-log:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,30,SYSTEM_DIAGNOSTICS,device-log,0,,0,
49,/v1/api/system/diagnostics/device-log-level:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,31,SYSTEM_DIAGNOSTICS,device-log-level,0,,0
50,/v1/api/system/diagnostics/device-log-level:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,32,SYSTEM_DIAGNOSTICS,device-log-level,0,,0,
51,/v1/api/system/diagnostics/device-log-facility:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,33,SYSTEM_DIAGNOSTICS,device-log-facility,0,,0
52,/v1/api/system/diagnostics/device-log-facility:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,34,SYSTEM_DIAGNOSTICS,device-log-facility,0,,0,
53,/v1/api/system/diagnostics/dev-log-ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,35,SYSTEM_DIAGNOSTICS,dev-log-ip-addr,0,,0
54,/v1/api/system/diagnostics/dev-log-ip-addr:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,36,SYSTEM_DIAGNOSTICS,dev-log-ip-addr,0,,0,
55,/v1/api/system/splash-scrn/enable:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,37,SYSTEM_SPLASH-SCRN,enable,0,,0
56,/v1/api/system/splash-scrn/enable:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,38,SYSTEM_SPLASH-SCRN,enable,1,"file-name,location",0,
57,"/v1/api/system/splash-scrn/upload:POST:1:file-name,location","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,39,SYSTEM_SPLASH-SCRN,upload,1,"file-name,location",0,"file-name,location"
58,/v1/api/system/splash-scrn/upload:POST:1:file-name,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,39,SYSTEM_SPLASH-SCRN,upload,1,file-name,0,"file-name,location"
59,/v1/api/system/splash-scrn/upload:POST:1:location,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,39,SYSTEM_SPLASH-SCRN,upload,1,location,0,"file-name,location"
60,/v1/api/system/splash-scrn/upload/file-name:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,39,SYSTEM_SPLASH-SCRN_UPLOAD,file-name,0,,0,
61,/v1/api/system/splash-scrn/upload/location:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,39,SYSTEM_SPLASH-SCRN_UPLOAD,location,0,,0,
62,/v1/api/system/splash-scrn/get-name:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,40,SYSTEM_SPLASH-SCRN,get-name,0,,0,
